fault_id,affect_business,affect_info,business_break_time,create_time,is_delete,other_info,pop_fault_reason,pop_fault_reason_name,pop_fault_seg,pop_fault_seg_detail,pop_fault_time,pop_repair_charge_man,pop_repair_plane,pop_sys,pop_type,repair_status,repair_status_name,repair_type,reserved_field,seg_data,send_email_type,update_time,estimated_repair_completion_time,estimated_ship_departure_time,repair_progress,actual_ship_departure_time,affect_direction,arrival_service_area_time,business_recovery_reason,business_recovery_time,confirm_repair_plan_time,confirm_repair_ship_time,estimated_confirm_plan_time,estimated_maintenance_permit_time,latitude,longitude,obtain_repair_permit_time,pop_repair_boat,pop_repair_dyn_info,pop_repair_remark,repair_boat,repair_done_time,request_maintenance_permit_time,start_maintenance_operations_time,timestamp,exist_flag
232,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 01:44:06,0,"{""faultDuration"":""0天20小时4分钟"",""sectionDir"":""马来Penang - 新加坡Sing（EQ） ;"",""opretionProcess"":""暂无""}",0,未知,L2,Seg. L2 (KKR-TRG),2022-02-17 12:39:00,-,,AAE-1,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 01:44:06,,,,,"新欧,中欧",,L1+L2同时中断，L1修复后业务恢复,,,,,,,,,,,NW5673,,2022-02-17 20:43:00,,,,1
233,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-02-17 12:44:00,2022-06-27 01:46:52,0,"{""faultDuration"":""0天18小时1分钟"",""sectionDir"":""马来Penang - 新加坡Sing（GS） ;"",""opretionProcess"":""暂无""}",0,未知,L1,Seg.L1 (AHT-TGB),2022-02-17 12:44:00,-,,AAE-1,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 01:46:52,,,,,,,L1+L2同时中断，L1修复后业务恢复,2022-02-17 18:45:00,,,,,,,,,,NW5674,,2022-02-17 18:45:00,,,,1
234,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 01:49:47,0,"{""faultDuration"":""0天3小时42分钟"",""sectionDir"":""马来Penang - 新加坡Sing（EQ） ;"",""opretionProcess"":""暂无""}",0,未知,L2,Seg. L2 (KKR-TRG),2022-02-18 14:07:00,-,,AAE-1,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 01:49:47,,,,,"新欧,中欧",,L1+L2同时中断，L2修复后业务恢复,,,,,,,,,,,NW5681 NW5683,,2022-02-18 17:49:00,,,,1
235,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-02-18 14:12:00,2022-06-27 01:53:29,0,"{""faultDuration"":""0天4小时48分钟"",""sectionDir"":""马来Penang - 新加坡Sing（GS） ;"",""opretionProcess"":""暂无""}",0,未知,L1,Seg.L1 (AHT-TGB),2022-02-18 14:12:00,-,,AAE-1,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 01:53:29,,,,,,,L1+L2同时中断，L2修复后业务恢复,2022-02-18 17:49:00,,,,,,,,,,NW5682,,2022-02-18 19:00:00,,,,1
236,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 01:55:41,0,"{""faultDuration"":""0天5小时3分钟"",""sectionDir"":""ViaWest-Palo Alto ;Palo Alto-LA OWS ;ViaWest-San Jose ;San Jose- LA Equinix ;LA OWS-LA Equinix ;Palo Alto-San Jose ;"",""opretionProcess"":""暂无""}",0,未知,无,US Backhaul,2022-02-21 00:41:00,-,,NCP,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 01:55:41,,,,,,,,,,,,,,,,,,TTN-0005680264,,2022-02-21 05:44:00,,,,1
237,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 01:57:19,0,"{""faultDuration"":""108天15小时43分钟"",""sectionDir"":""Kuantan-Shima ;East Coast-Kuantan ;Kuantan-Tseung Kwan ;Kuantan-Songkhla ;Kuantan-Shinmaruyama ;Kuantan-Danang ;Kuantan-Chongming ;"",""opretionProcess"":""暂无""}",0,未知,S1.9,KUA-BU8 （马来西亚关丹-BU8）,2022-02-23 17:47:00,-,6月7日-11日,APG,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 01:57:28,,,,,中马,,联通没有业务受影响,,,,,,,,,,,TT-001112 S1.9 Repair Op#22,TENEO,2022-06-12 09:30:00,,,,1
238,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-02-24 22:53:00,2022-06-27 02:00:23,0,"{""faultDuration"":""0天1小时39分钟"",""sectionDir"":""ViaWest-Palo Alto ;Palo Alto-LA OWS ;ViaWest-San Jose ;San Jose- LA Equinix ;LA OWS-LA Equinix ;Palo Alto-San Jose ;"",""opretionProcess"":""暂无""}",0,未知,无,US Backhaul,2022-02-24 22:53:00,-,,NCP,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 02:00:23,,,,,,,,,,,,,,,,,,TTN-0005583398,,2022-02-25 00:32:00,,,,1
239,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 02:02:32,0,"{""faultDuration"":""0天14小时9分钟"",""sectionDir"":""马来Penang - 新加坡Sing（GS） ;"",""opretionProcess"":""暂无""}",0,未知,L1,Seg.L1 (AHT-TGB),2022-02-26 01:23:00,-,,AAE-1,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 02:02:32,,,,,,,L1+L2同时中断，L1修复后业务恢复,,,,,,,,,,,NW5732 NW5733,,2022-02-26 15:32:00,,,,1
240,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-02-26 13:34:00,2022-06-27 02:04:06,0,"{""faultDuration"":""0天3小时46分钟"",""sectionDir"":""马来Penang - 新加坡Sing（EQ） ;"",""opretionProcess"":""暂无""}",0,未知,L2,Seg. L2 (KKR-TRG),2022-02-26 13:34:00,-,,AAE-1,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 02:04:06,,,,,"新欧,中欧",,L1+L2同时中断，L1修复后业务恢复,2022-02-26 17:20:00,,,,,,,,,,NW5734 NW5735,,2022-02-26 17:20:00,,,,1
241,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-03-17 10:05:00,2022-06-27 02:06:34,0,"{""faultDuration"":""18天19小时48分钟"",""sectionDir"":""Qingdao-Keoje  ;"",""opretionProcess"":""暂无""}",0,未知,S2,QDA-KEO （中国山东青岛-韩国巨济）,2022-03-17 10:05:00,-,待定,TPE,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 02:06:34,,,,,中韩,,,2022-04-05 05:53:00,,,,,,,,,,TB-008194 S2-35,CU,2022-04-05 05:53:00,,,,1
242,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-03-23 10:06:00,2022-06-27 02:12:24,0,"{""faultDuration"":""57天0小时39分钟"",""sectionDir"":""暂无"",""opretionProcess"":""暂无""}",0,未知,Seg. DE,Seg. DE (HKG-Taiwan),2022-03-23 10:06:00,-,5月7日-20日,EAC,外租海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 02:12:24,,,,,,,Telstra将业务导通至EAC Seg. BC,2022-03-23 12:32:00,,,,,,,,,,SNI2356797,,2022-05-19 10:45:00,,,,1
243,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-03-23 14:15:00,2022-06-27 02:14:20,0,"{""faultDuration"":""48天1小时15分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S1.7,S1.7 (BU3-BU4),2022-03-23 14:15:00,-,5月1日-12日,SMW3,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 02:14:20,,,,,中日,,,2022-05-10 15:30:00,,,,,,,,,,GBNOC-2022-3-0013,Cable Retriever,2022-05-10 15:30:00,,,,1
244,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 02:18:35,0,"{""faultDuration"":""244天2小时10分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S9,S9 (Penmarch-Sesimbra),2022-05-11 21:50:00,田信国,12月30日至1月11日,SMW3,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2023-01-31 14:22:20,,,,,,,*没有业务受影响,2023-01-10 00:00,,,,,,,,Singtel,,GBNOC-2022-5-0007,CS Sovereign,2023-01-11 00:00,,,,1
245,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-05-21 17:34:00,2022-06-27 02:21:31,0,"{""faultDuration"":""20天11小时6分钟"",""sectionDir"":""Qingdao-Keoje  ;"",""opretionProcess"":""暂无""}",0,未知,S2,QDA-KEO （中国山东青岛-韩国巨济）,2022-05-21 17:34:00,-,6月6日-10日先修复第二个故障点(S2-36),TPE,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-06-27 02:21:31,,,,,中韩,,,,,,,,,,,,,TB-008246 S2-36,C.S.KOL,2022-06-11 04:40:00,,,,1
246,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 02:23:28,0,"{""faultDuration"":""1347天13小时40分钟"",""sectionDir"":""East Coast-Shima ;Kuantan-Shima ;Busan-Shima ;Tseung Kwan-Shima ;Toucheng-Shima ;Nanhui-Shima ;Shima-Shinmaruyama ;Shima-Shinmaruyama ;"",""opretionProcess"":""暂无""}",0,未知,S2.2a,SHI-BU9 （日本志犘-BU9）,2022-06-03 10:30:00,郭志义,待定,APG,参建海缆,1,未开始,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",1,2025-08-31 11:50:42,,,,,中日,,,,,,,,,,,NTT,,旁路故障，绝缘保护层破损导致铜导体接触到海水，包裹的光纤正常，当前业务不受影响，维修时业务会中断,,,,,,1
247,是,"{""relayNum"":0,""affectNum"":26,""rate"":""202.03199999999998G""}",2022-06-07 20:24:00,2022-06-27 02:28:48,0,"{""faultDuration"":""0天4小时17分钟"",""sectionDir"":""S3埃及Zafarana-埃及Abu Talat ;"",""opretionProcess"":""暂无""}",0,未知,S3,Segment 3,2022-06-07 20:24:00,-,,SMW5,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2023-06-12 15:22:30,,,,,,,业务中断： Route 1 down since 20:45 Route 2 down  since 20:24 业务恢复： FP1 up since 00:02 FP2 up since 00:41 FP3 up since 00:09 FP4 up since 00:32,2022-06-08 00:41:00,,,,,,,,,,1-1654604895,,2022-06-08 00:41:00,,,,1
248,是,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 02:32:06,0,"{""faultDuration"":""0天7小时27分钟"",""sectionDir"":""埃及Zafrana -Abu-Talat ;"",""opretionProcess"":""暂无""}",0,未知,X1,Segment X1,2022-06-07 20:24:00,-,,AAE-1,参建海缆,4,已结束,0,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",1,2022-06-27 07:30:10,,,,,"新欧,中欧",,业务中断： Seg X1.1 down since 20:46 Seg X1.2 down since 20:24 业务恢复： Seg X1.2,,,,,,0,,,,,NW6057/6059 NW6058/6060,,2022-06-08 03:51:00,,,,1
249,是,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-06-27 02:45:00,0,"{""faultDuration"":""1233天16小时37分钟"",""sectionDir"":""Qingdao-Keoje  ;"",""opretionProcess"":""暂无""}",0,未知,S2,QDA-KEO （中国山东青岛-韩国巨济）,2021-10-22 08:15:00,田信国,待定,TPE,参建海缆,4,已结束,故障,2022-06-27,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",3,2025-03-10 10:18:15,2025-03-14 00:00:00,2025-03-08 00:00:00,预计3月8日至3月14日维修，目前正在准备申请维修许可,,中韩,,,,,,,,,,,CU,,旁路故障，绝缘保护层破损导致铜导体接触到海水，包裹的光纤正常，当前业务不受影响，维修时业务会中断,FYHG,2025-03-09 00:52:00,,,2025-01-26 09:43:56,1
277,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-06-21 02:00,2022-07-25 06:45:31,0,"{""faultDuration"":""362天12小时7分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S1D,S1D (Sri Racha-BU2),2022-06-21 02:00:00,Terrence,6月14日-6月20日,AAG,外租海缆,4,已结束,故障,2022-07-25,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2023-06-20 09:46:18,,,,,,,,2023-06-18 14:07,,,,,,,,CAT,已完本次维修，维修完成后发现新一个旁路故障，因船只没能到达该故障点，后续协商新船期再维修,SD2883667 S1D只影响纯转售电路，不影响组网业务,ASEAN Restorer,2023-06-18 14:07,,,,1
278,是,"{""relayNum"":3,""affectNum"":4,""rate"":""130.0G""}",,2022-07-25 08:05:04,0,"{""faultDuration"":""20天19小时30分钟"",""sectionDir"":""Nedonna-Tanshui ;Keoje -Tanshui ;Tanshui-Shinmaruyama  ;"",""opretionProcess"":""暂无""}",0,未知,S3S,S3S (TNS-BU2),2022-07-25 14:30:00,王冲,待定,TPE,参建海缆,4,已结束,故障,2022-07-25,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-11-01 14:33:20,,,,,"中日,中美",,,2022-08-15 10:00:00,,,,,,,,,,TB-008333,,2022-08-15 10:00:00,,,,1
282,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",,2022-08-16 08:08:13,0,"{""faultDuration"":""24天9小时9分钟"",""sectionDir"":""East Coast-Busan ;Busan-Shima ;East Coast-Busan ;NanHui-Busan ;Chongming-Busan ;Tseung Kwan-Busan ;"",""opretionProcess"":""暂无""}",0,未知,S1.1,Busan-BU1,2022-07-29 12:51:00,王冲,8月18日-8月22日,APG,参建海缆,4,已结束,故障,2022-08-16,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-08-23 10:16:34,,,,,中韩,,,,,,,,,,,KT,8月17日到达故障海域,MT-22081801,C.S.KOL,2022-08-22 10:00:00,,,,1
283,是,"{""relayNum"":0,""affectNum"":20,""rate"":""253.5G""}",,2022-08-23 10:21:36,0,"{""faultDuration"":""34天8小时31分钟"",""sectionDir"":""East Coast-Chongming ;Chongming-Busan ;Kuantan-Chongming ;Chongming-Shinmaruyama ;"",""opretionProcess"":""暂无""}",0,未知,S3,崇明-BU3,2022-08-09 23:09:00,王冲,9月1日-9月10日,APG,参建海缆,4,已结束,故障,2022-08-23,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-09-13 07:40:04,,,,,"中日,中韩,中马,中新",,,2022-09-10 12:23:00,,,,,,,,CT,完成修理,,CS Fu Tai,2022-09-13 07:40:00,,,,1
286,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-09-14 16:00:00,2022-09-20 08:02:50,0,"{""faultDuration"":""1244天8小时10分钟"",""sectionDir"":""East Coast-Shima ;East Coast-Kuantan ;East Coast-Busan ;East Coast-Busan ;East Coast-NanHui ;East Coast-Chongming ;East Coast-Tseung Kwan ;East Coast-Danang ;East Coast-Shinmaruyama ;East Coast-Songkhla ;East Coast-Toucheng ;"",""opretionProcess"":""暂无""}",0,未知,S9,SEA-BU8,2022-09-14 16:00:00,王冲,,APG,参建海缆,4,已结束,故障,2022-09-20,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-12-13 15:39:55,,,,,中新,,,2022-11-13 20:30,,,,,,,,StarHub,,TT-001302,,,,,,1
290,是,"{""relayNum"":4,""affectNum"":10,""rate"":""234.007984G""}",,2022-10-17 12:44:30,0,"{""faultDuration"":""1211天5小时0分钟"",""sectionDir"":""Chongming-Tanshui ;"",""opretionProcess"":""暂无""}",0,未知,S4,中断,2022-10-17 19:10:11,王恺,,TPE,参建海缆,4,已结束,故障,2022-10-17,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",,2022-12-13 15:43:23,,,,,,,,2022-11-21 07:59,,,,,,,,,,TB-008440,,,,,,1
295,是,"{""relayNum"":20,""affectNum"":45,""rate"":""260.927G""}",2022-07-27 10:48:00,2022-11-01 14:40:43,0,"{""faultDuration"":""375天4小时52分钟"",""sectionDir"":""中国-美国 ;"",""opretionProcess"":""暂无""}",0,未知,S2,Lantau-La Union （中国香港大屿山-菲律宾拉乌尼翁）,2022-07-27 10:48:00,Terrence,8月2日-8月6日,AAG,外租海缆,4,已结束,故障,2022-11-01,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2023-08-07 09:18:03,,,,,,,,2023-08-06 15:40,,,,,,,,NTPLC,因许可问题，延期至8月开始维修,海缆故障,Cable Retriever,2023-08-06 15:40,,,,1
296,是,"{""relayNum"":0,""affectNum"":18,""rate"":""133.407G""}",2022-07-27 11:08:00,2022-11-01 14:50:45,0,"{""faultDuration"":""109天15小时52分钟"",""sectionDir"":"""",""opretionProcess"":""暂无""}",0,未知,S3,S3 (La Union-Guam),2022-07-27 11:08:00,Terrence,10月8日-11月14日,AAG,外租海缆,4,已结束,故障,2022-11-01,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2023-06-14 10:14:58,,,,,,,,2022-11-14 03:00,,,,,,,,,,INC000008333326,C.S.KOL,2022-11-14 03:00,,,,1
297,否,"{""relayNum"":0,""affectNum"":0,""rate"":""""}",2022-08-25 01:16,2022-11-01 14:52:55,0,"{""faultDuration"":""102天14小时1分钟"",""sectionDir"":""暂无"",""opretionProcess"":""暂无""}",0,未知,S1,S1 (Mersing-Lantau),2022-08-25 01:16:00,Terrence,12月2日-12月9日,AAG,外租海缆,4,已结束,故障,2022-11-01,"[""AAE-1"",""AAG"",""ADC"",""APCN2"",""APG"",""ASC"",""ASE"",""C2C"",""CSCN"",""EAC"",""EASSY"",""FNAL/RNAL"",""IMEWE"",""MAINONE"",""MCT"",""NCP"",""PEACE"",""SAT-3"",""SEACOM"",""SEAX-1"",""SJC"",""SMW3"",""SMW4"",""SMW5"",""TGN-IA"",""TPE"",""TSE-1"",""WACS""]",4,2023-06-15 20:01:37,,,,,,,,2022-12-05 15:17,,,,,,,,,,1-54648556881 SNI2527237,,2022-12-05 15:17,,,,1
